resultId,raceId,driverId,constructorId,number,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
791,55,21,4,2,2,5,4,57,5705970,53,5,01:27.6,218.028,1
792,55,35,2,17,19,6,3,57,5717370,56,13,01:28.3,216.152,1
793,55,22,11,11,16,7,2,57,5719770,32,6,01:27.7,217.707,1
794,55,14,9,14,11,8,1,57,5721770,32,12,01:28.3,216.326,1
795,55,26,5,21,18,9,0,57,5746670,26,14,01:28.4,216.039,1
809,56,30,6,5,1,1,10,62,5466486,19,2,01:24.6,210.961,1
810,56,4,4,1,5,2,8,62,5468582,23,1,01:24.6,211.098,1
811,56,31,1,4,7,3,6,62,5482354,22,4,01:25.1,209.791,1
812,56,13,6,6,4,4,5,62,5483582,12,10,01:25.5,208.731,1
813,56,8,1,3,8,5,4,62,5484010,49,3,01:25.0,209.961,1
814,56,17,3,9,10,6,3,62,5504225,39,9,01:25.5,208.829,1
815,56,18,11,12,2,7,2,62,5506121,29,6,01:25.3,209.174,1
816,56,21,4,2,11,8,1,62,5506686,43,7,01:25.4,209.159,1
817,56,23,7,7,6,9,0,62,5511997,45,5,01:25.3,209.25,1
818,56,22,11,11,3,10,0,62,5544337,12,13,01:26.1,207.275,1
819,56,3,3,10,13,11,0,62,5546161,30,15,01:26.4,206.581,1
820,56,35,2,17,12,12,0,62,5548856,53,8,01:25.4,208.951,1
831,57,30,6,5,2,1,10,60,5758765,39,1,01:32.1,201.226,1
832,57,4,4,1,1,2,8,60,5762516,37,3,01:32.5,200.285,1
833,57,13,6,6,3,3,6,60,5763212,19,5,01:33.1,199.065,1
834,57,8,1,3,5,4,5,60,5763644,43,2,01:32.5,200.415,1
835,57,22,11,11,4,5,4,60,5831351,59,9,01:34.0,197.258,1
836,57,21,4,2,11,6,3,60,5832881,46,4,01:33.0,199.354,1
837,57,3,3,10,22,7,2,60,5833330,48,7,01:33.6,198.044,1
838,57,35,2,17,9,8,1,60,5848129,38,12,01:34.0,197.079,1
853,58,4,4,1,1,1,10,66,5181759,39,2,01:16.7,217.108,1
854,58,30,6,5,3,2,8,66,5200261,43,3,01:16.9,216.546,1
855,58,21,4,2,2,3,6,66,5205710,38,4,01:17.1,216.094,1
856,58,13,6,6,4,4,5,66,5211612,42,1,01:16.6,217.32,1
857,58,8,1,3,9,5,4,66,5238634,40,5,01:17.4,215.328,1
858,58,18,11,12,8,6,3,66,5240106,40,6,01:17.4,215.301,1
875,59,4,4,1,1,1,10,78,6223116,11,3,01:15.7,158.898,1
876,59,31,1,4,4,2,8,78,6237683,20,6,01:16.0,158.193,1
877,59,14,9,14,7,3,6,78,6275414,45,19,01:17.8,154.452,1
878,59,22,11,11,5,4,5,78,6276453,67,12,01:17.3,155.509,1
879,59,30,6,5,22,5,4,78,6276946,74,1,01:15.1,160.014,1
880,59,21,4,2,9,6,3,78,6285188,58,5,01:15.9,158.379,1
897,60,4,4,1,1,1,10,60,5151927,21,1,01:21.6,226.811,1
898,60,30,6,5,3,2,8,60,5165878,53,2,01:21.9,225.884,1
899,60,8,1,3,2,3,6,60,5170599,15,5,01:22.5,224.44,1
900,60,21,4,2,5,4,5,60,5171903,42,3,01:22.2,225.049,1
901,60,13,6,6,4,5,4,60,5183486,43,4,01:22.4,224.685,1
902,60,31,1,4,8,6,3,60,5216696,38,8,01:22.8,223.575,1
903,60,2,2,16,9,7,2,60,5226521,43,6,01:22.7,223.775,1
904,60,35,2,17,10,8,1,60,5230226,46,10,01:22.9,223.195,1
905,60,3,3,10,12,9,0,60,5230935,47,9,01:22.9,223.209,1
919,61,4,4,1,1,1,10,70,5677308,22,2,01:15.9,206.815,1
920,61,30,6,5,5,2,8,70,5679408,68,3,01:16.0,206.592,1
921,61,8,1,3,3,3,6,70,5686108,22,1,01:15.8,207.006,1
922,61,21,4,2,2,4,5,70,5692908,49,4,01:16.7,204.771,1
923,61,13,6,6,10,5,4,70,5702408,31,5,01:17.3,203.078,1
941,62,30,6,5,1,1,10,73,5675199,56,1,01:12.7,207.527,1
942,62,13,6,6,2,2,8,73,5683183,29,2,01:13.0,206.859,1
943,62,21,4,2,3,3,6,73,5691794,28,3,01:13.1,206.358,1
944,62,15,7,8,22,4,5,73,5698803,37,5,01:13.3,205.969,1
945,62,4,4,1,5,5,4,73,5703609,72,6,01:13.3,205.837,1
946,62,22,11,11,4,6,3,73,5711712,47,7,01:13.6,205.012,1
963,63,30,6,5,1,1,10,70,5527803,46,1,01:17.1,205.931,1
964,63,4,4,1,3,2,8,70,5537903,23,5,01:17.8,204.186,1
965,63,13,6,6,2,3,6,70,5550303,18,2,01:17.1,205.851,1
966,63,23,7,7,5,4,5,70,5555003,19,6,01:17.8,204.084,1
967,63,8,1,3,6,5,4,70,5560803,30,4,01:17.7,204.325,1
968,63,21,4,2,7,6,3,70,5573003,20,9,01:18.1,203.435,1
969,63,37,1,4,8,7,2,70,5577203,34,3,01:17.6,204.568,1
985,64,30,6,5,2,1,10,67,5271693,17,1,01:16.4,215.65,1
986,64,13,6,6,3,2,8,67,5272393,18,2,01:16.4,215.551,1
987,64,8,1,3,1,3,6,67,5284893,4,3,01:16.5,215.317,1
988,64,18,11,12,4,4,5,67,5290493,14,7,01:16.8,214.356,1
989,64,4,4,1,7,5,4,67,5295393,66,9,01:17.3,213.14,1
990,64,21,4,2,5,6,3,67,5296493,18,8,01:17.0,213.902,1
991,64,15,7,8,20,7,2,67,5298193,48,5,01:16.8,214.386,1
992,64,32,9,15,12,8,1,67,5319793,49,12,01:17.7,211.87,1
993,64,23,7,7,8,9,0,67,5331993,64,4,01:16.8,214.509,1
1007,65,18,11,12,14,1,10,70,6740941,57,4,01:25.1,185.236,1
1008,65,37,1,4,4,2,8,70,6771778,67,2,01:24.3,187.055,1
1009,65,2,2,16,10,3,6,70,6784763,65,7,01:25.8,183.816,1
1010,65,22,11,11,3,4,5,70,6786146,69,3,01:24.7,186.253,1
1029,66,13,6,6,1,1,10,58,5331082,38,2,01:28.1,218.067,1
1030,66,4,4,1,3,2,8,58,5336657,38,3,01:28.2,217.766,1
1031,66,30,6,5,2,3,6,58,5336738,55,1,01:28.0,218.36,1
1032,66,18,11,12,6,4,5,58,5343416,58,4,01:28.5,217.202,1
1033,66,37,1,4,11,5,4,58,5376990,54,7,01:29.0,216.018,1
1034,66,21,4,2,4,6,3,58,5377676,29,5,01:28.5,217.026,1
1035,66,23,7,7,15,7,2,58,5390419,58,8,01:29.1,215.715,1
1036,66,22,11,11,13,8,1,58,5391116,26,6,01:28.7,216.568,1
1051,67,30,6,5,2,1,10,53,4491975,14,2,01:22.6,252.555,1
1052,67,8,1,3,1,2,8,53,4500021,13,1,01:22.6,252.604,1
1053,67,9,2,17,6,3,6,53,4518389,21,4,01:23.1,250.927,1
1054,67,21,4,2,9,4,5,53,4524020,25,8,01:23.6,249.408,1
1055,67,18,11,12,5,5,4,53,4524660,51,7,01:23.5,249.704,1
1056,67,22,11,11,8,6,3,53,4534384,27,10,01:23.8,248.881,1
1057,67,15,7,8,11,7,2,53,4536637,25,11,01:23.9,248.659,1
1058,67,2,2,16,3,8,1,53,4537284,20,6,01:23.3,250.375,1
1059,67,13,6,6,4,9,0,53,4537970,41,3,01:23.0,251.253,1
1060,67,17,3,9,19,10,0,53,4564577,27,12,01:24.2,247.69,1
1073,68,30,6,5,6,1,10,56,5852747,50,2,01:38.6,199.117,1
1074,68,4,4,1,1,2,8,56,5855868,49,1,01:37.6,201.09,1
1075,68,21,4,2,2,3,6,56,5896944,53,6,01:39.3,197.555,1
1076,68,18,11,12,4,4,5,56,5924803,51,5,01:39.2,197.806,1
1077,68,37,1,4,7,5,4,56,5929884,45,3,01:39.1,197.92,1
1078,68,22,11,11,3,6,3,56,5931878,52,9,01:39.7,196.729,1
1079,68,2,2,16,8,7,2,56,5944726,53,4,01:39.2,197.89,1
1080,68,17,3,9,14,8,1,56,5956335,44,12,01:39.9,196.418,1
1081,68,14,9,14,12,9,0,56,5956543,52,15,01:40.5,195.164,1
1095,69,4,4,1,5,1,10,53,5032413,14,1,01:32.7,225.572,1
1096,69,13,6,6,1,2,8,53,5048564,37,3,01:33.3,224.073,1
1097,69,21,4,2,6,3,6,53,5056366,13,7,01:33.6,223.432,1
1098,69,18,11,12,7,4,5,53,5066514,35,5,01:33.5,223.702,1
1099,69,8,1,3,11,5,4,53,5076009,24,4,01:33.3,223.958,1
1100,69,15,7,8,4,6,3,53,5079130,2,9,01:33.9,222.713,1
1101,69,23,7,7,3,7,2,53,5081282,2,8,01:33.6,223.329,1
1102,69,2,2,16,9,8,1,53,5108508,31,13,01:34.5,221.16,1
1103,69,9,2,17,12,9,0,53,5109345,39,6,01:33.5,223.563,1
1117,70,13,6,6,1,1,10,71,5513751,23,2,01:12.9,212.857,1
1118,70,4,4,1,4,2,8,71,5532409,70,3,01:13.0,212.612,1
1119,70,18,11,12,14,3,6,71,5533145,71,4,01:13.1,212.344,1
1120,70,30,6,5,10,4,5,71,5537845,70,1,01:12.2,214.966,1
1121,70,8,1,3,2,5,4,71,5542254,58,6,01:13.3,211.683,1
1122,70,21,4,2,6,6,3,71,5544038,70,5,01:13.1,212.146,1
1123,70,22,11,11,5,7,2,71,5554045,48,8,01:13.4,211.366,1
1124,70,37,1,4,12,8,1,71,5565819,63,12,01:13.8,210.146,1
1125,70,9,2,17,9,9,0,71,5581393,25,14,01:14.1,209.296,1
1139,71,21,4,6,1,1,10,57,5057336,55,2,01:26.0,222.001,1
1140,71,22,6,2,11,2,8,57,5062889,54,3,01:26.2,221.386,1
1141,71,4,4,5,13,3,6,57,5064048,24,1,01:25.7,222.807,1
1142,71,14,9,14,5,4,5,57,5073467,40,11,01:26.7,220.219,1
1143,71,17,3,7,3,5,4,57,5074244,37,8,01:26.5,220.72,1
1144,71,31,1,10,9,6,3,57,5092369,41,7,01:26.4,220.976,1
1145,71,32,9,15,6,7,2,57,5096333,39,10,01:26.6,220.379,1
1146,71,8,1,9,10,8,1,57,5096969,55,4,01:26.3,221.329,1
1147,71,15,7,16,2,9,0,57,5120444,56,14,01:27.1,219.142,1
1148,71,13,15,12,18,10,0,57,5121729,55,13,01:26.9,219.704,1
1159,72,4,4,5,1,1,10,56,5493736,18,4,01:35.9,208.081,1
1160,72,15,7,16,2,2,8,56,5518063,18,3,01:35.8,208.261,1
1161,72,2,3,8,10,3,6,56,5525924,40,2,01:35.7,208.487,1
1162,72,31,1,10,11,4,5,56,5535367,42,8,01:36.6,206.603,1
1163,72,23,7,17,5,5,4,56,5545590,15,7,01:36.3,207.169,1
1164,72,14,9,14,8,6,3,56,5566279,18,9,01:36.8,206.165,1
1165,72,30,6,1,13,7,2,56,5573724,41,12,01:37.0,205.757,1
1166,72,32,9,15,7,8,1,56,5574571,17,11,01:36.9,205.927,1
1167,72,8,1,9,6,9,0,56,5575316,23,1,01:35.5,208.987,1
1179,73,4,4,5,1,1,10,57,5358531,39,2,01:31.7,212.436,1
1180,73,15,7,16,3,2,8,57,5371940,41,4,01:32.3,211.03,1
1181,73,8,1,9,9,3,6,57,5390594,41,3,01:31.8,212.184,1
1182,73,23,7,17,6,4,5,57,5411803,36,6,01:32.7,210.213,1
1183,73,37,1,10,8,5,4,57,5423519,43,1,01:31.4,213.054,1
1184,73,17,3,7,5,6,3,57,5433232,20,10,01:33.1,209.3,1
1199,74,4,4,5,2,1,10,62,5261921,22,4,01:23.1,213.619,1
1200,74,30,6,1,13,2,8,62,5262136,48,1,01:21.9,216.946,1
1201,74,25,1,10,7,3,6,62,5289475,24,3,01:23.0,213.902,1
1202,74,35,15,11,11,4,5,62,5326363,45,10,01:24.0,211.371,1
1203,74,15,7,16,5,5,4,62,5332179,44,11,01:24.0,211.358,1
1204,74,2,3,8,8,6,3,62,5333203,54,9,01:23.9,211.623,1
1205,74,17,3,7,4,7,2,62,5345218,17,14,01:24.4,210.364,1
1206,74,24,9,15,15,8,1,62,5345685,46,7,01:23.5,212.71,1
1207,74,23,7,17,10,9,0,62,5357762,19,13,01:24.2,210.836,1
1217,74,18,16,3,3,19,0,62,5272321,22,2,01:22.6,214.987,2
1218,74,11,16,4,6,20,0,62,5296621,23,6,01:23.4,213.016,2
1219,75,8,1,9,1,1,10,66,5236830,41,4,01:16.0,219.24,1
1220,75,4,4,5,3,2,8,66,5264482,59,5,01:16.1,218.891,1
1221,75,15,7,16,5,3,6,66,5282777,63,8,01:16.6,217.417,1
1222,75,23,7,17,4,4,5,66,5283549,63,6,01:16.5,217.829,1
1223,75,21,4,6,6,5,4,66,5294766,66,1,01:15.6,220.213,1
1224,75,17,3,7,2,6,3,66,5305372,62,9,01:16.8,217,1
1237,76,8,1,9,1,1,10,78,6315556,41,2,01:15.9,158.375,1
1238,76,2,3,8,6,2,8,78,6329433,15,9,01:17.2,155.834,1
1239,76,17,3,7,3,3,6,78,6334040,77,7,01:17.0,156.214,1
1240,76,4,4,5,2,4,5,78,6352043,19,3,01:16.6,156.971,1
1241,76,31,1,10,16,5,4,78,6352203,50,10,01:17.4,155.342,1
1242,76,23,7,17,18,6,3,78,6352673,11,8,01:17.1,156.014,1
1243,76,30,6,1,8,7,2,78,6352779,40,1,01:15.8,158.54,1
1244,76,22,6,2,10,8,1,78,6353126,51,6,01:16.9,156.326,1
1255,77,4,4,5,6,1,10,59,5506648,44,1,01:30.7,204.305,1
1256,77,2,3,8,1,2,8,59,5523215,9,4,01:31.1,203.38,1
1257,77,22,6,2,7,3,6,59,5525197,44,3,01:31.0,203.594,1
1258,77,14,9,14,12,4,5,59,5538236,19,5,01:31.3,202.974,1
1259,77,30,6,1,10,5,4,59,5557093,19,6,01:31.5,202.537,1
1260,77,21,4,6,9,6,3,59,5558580,47,7,01:31.7,202.084,1
1261,77,31,1,10,5,7,2,59,5564821,42,10,01:31.8,201.866,1
1262,77,15,7,16,4,8,1,59,5577739,43,9,01:31.8,201.928,1
1263,77,24,9,15,14,9,0,59,5578177,43,13,01:32.0,201.506,1
1264,77,18,16,3,13,10,0,59,5602434,20,12,01:32.0,201.542,1
1275,78,8,1,9,7,1,10,70,5529290,23,1,01:14.4,211.061,1
1276,78,30,6,1,2,2,8,70,5530390,32,4,01:14.9,209.697,1
1277,78,22,6,2,20,3,6,70,5569690,46,8,01:15.5,207.996,1
1278,78,13,15,12,11,4,5,70,5584390,18,13,01:16.0,206.551,1
1279,78,17,3,7,14,5,4,70,5584990,23,7,01:15.4,208.214,1
1295,79,30,6,1,5,1,10,73,5383181,48,1,01:11.5,211.074,1
1296,79,22,6,2,7,2,8,73,5384681,48,2,01:11.6,210.626,1
1315,80,4,4,5,1,1,10,70,5482232,5,2,01:16.5,207.571,1
1316,80,8,1,9,13,2,8,70,5494032,25,1,01:16.4,207.785,1
1317,80,30,6,1,3,3,6,70,5564132,22,7,01:17.7,204.333,1
1335,81,31,1,10,3,1,10,60,5069588,41,2,01:20.7,229.338,1
1336,81,4,4,5,1,2,8,60,5072288,40,4,01:21.2,227.847,1
1337,81,8,1,9,12,3,6,60,5083988,60,1,01:20.5,229.902,1
1338,81,21,4,6,6,4,5,60,5087488,43,3,01:21.2,228.041,1
1339,81,18,16,3,2,5,4,60,5109888,42,7,01:22.0,225.721,1
1340,81,30,6,1,9,6,3,60,5144888,23,5,01:21.7,226.6,1
1341,81,22,6,2,5,7,2,60,5146188,41,9,01:22.3,224.874,1
1342,81,23,7,17,8,8,1,60,5148788,46,6,01:22.0,225.812,1
1343,81,15,7,16,4,9,0,60,5150488,56,8,01:22.1,225.394,1
1355,82,4,4,5,3,1,10,67,5188599,21,2,01:15.2,218.866,1
1356,82,31,1,10,20,2,8,67,5211168,54,4,01:15.9,217.011,1
1357,82,18,16,3,2,3,6,67,5213021,19,3,01:15.8,217.111,1
1358,82,21,4,6,4,4,5,67,5239186,21,5,01:15.9,216.977,1
1359,82,30,6,1,5,5,4,67,5240289,18,7,01:16.1,216.381,1
1360,82,23,7,17,12,6,3,67,5240841,23,6,01:16.1,216.455,1
1361,82,14,9,14,11,7,2,67,5241299,18,8,01:16.2,216,1
1362,82,13,15,12,13,8,1,67,5245169,45,10,01:16.3,215.845,1
1363,82,32,9,15,10,9,0,67,5258417,45,9,01:16.2,215.992,1
1375,83,8,1,9,4,1,10,70,5845552,40,1,01:21.2,194.186,1
1376,83,30,6,1,1,2,8,70,5881133,13,3,01:21.5,193.573,1
1377,83,23,7,17,5,3,6,70,5881681,13,5,01:21.9,192.634,1
1378,83,15,7,16,3,4,5,70,5899773,32,4,01:21.8,192.707,1
1379,83,18,16,3,8,5,4,70,5904384,70,8,01:22.4,191.388,1
1380,83,2,3,8,12,6,3,70,5913927,53,6,01:22.1,192.212,1
1395,84,8,1,9,1,1,10,58,5074454,40,2,01:25.0,226,1
1396,84,4,4,5,3,2,8,58,5093063,58,3,01:25.5,224.694,1
1397,84,31,1,10,4,3,6,58,5094089,39,1,01:24.8,226.693,1
1398,84,21,4,6,2,4,5,58,5112427,34,4,01:25.6,224.484,1
1399,84,18,16,3,13,5,4,58,5113758,58,5,01:25.8,223.998,1
1400,84,15,7,16,5,6,3,58,5129874,52,7,01:26.2,222.989,1
1401,84,14,9,14,12,7,2,58,5143746,58,9,01:26.4,222.372,1
1402,84,32,9,15,10,8,1,58,5146076,58,8,01:26.4,222.483,1
1403,84,11,16,4,20,9,0,58,5154441,54,6,01:25.9,223.82,1
1415,85,31,1,10,1,1,10,53,4468659,15,2,01:21.8,254.861,1
1416,85,4,4,5,2,2,8,53,4471138,16,3,01:22.1,253.874,1
1417,85,21,4,6,8,3,6,53,4486634,16,4,01:22.6,252.519,1
1418,85,8,1,9,11,4,5,53,4491434,51,1,01:21.5,255.874,1
1419,85,15,7,16,5,5,4,53,4502445,19,5,01:22.8,251.775,1
1420,85,23,7,17,9,6,3,53,4512584,19,8,01:23.1,251.032,1
1421,85,42,3,8,16,7,2,53,4513302,21,6,01:22.9,251.656,1
1422,85,18,16,3,3,8,1,53,4532294,16,9,01:23.2,250.776,1
1423,85,13,15,12,15,9,0,53,4544072,18,11,01:23.4,250.162,1
1424,85,30,6,1,6,10,0,53,4564729,5,13,01:23.6,249.507,1
1435,86,8,1,9,2,1,10,44,5401295,34,6,01:53.8,220.662,1
1436,86,4,4,5,4,2,8,44,5429595,31,10,01:56.1,216.252,1
1437,86,18,16,3,8,3,6,44,5433295,44,5,01:53.3,221.61,1
1438,86,17,3,7,9,4,5,44,5470395,44,2,01:52.3,223.655,1
1439,86,22,6,2,12,5,4,44,5479395,44,4,01:52.6,223.053,1
1440,86,35,15,11,14,6,3,44,5488695,44,7,01:54.3,219.81,1
1441,86,23,7,17,5,7,2,44,5488795,43,1,01:51.5,225.329,1
1455,87,31,1,10,2,1,10,71,5360574,27,2,01:12.6,213.522,1
1456,87,8,1,9,5,2,8,71,5363101,29,1,01:12.3,214.651,1
1457,87,4,4,5,1,3,6,71,5385414,21,3,01:12.7,213.513,1
1458,87,30,6,1,7,4,5,71,5396242,25,4,01:12.8,213.082,1
1459,87,21,4,6,3,5,4,71,5400792,11,5,01:13.2,211.946,1
1460,87,22,6,2,9,6,3,71,5429747,49,6,01:13.2,211.941,1
1475,88,8,1,9,17,1,10,53,5342212,44,1,01:31.5,228.372,1
1476,88,21,4,6,3,2,8,53,5343845,19,3,01:32.5,225.948,1
1477,88,4,4,5,16,3,6,53,5359668,21,2,01:31.6,228.225,1
1478,88,17,3,7,7,4,5,53,5364486,21,7,01:33.0,224.733,1
1479,88,18,16,3,2,5,4,53,5371719,19,4,01:32.8,225.383,1
1480,88,14,9,14,6,6,3,53,5373813,18,8,01:33.0,224.731,1
1481,88,30,6,1,14,7,2,53,5376091,25,5,01:32.8,225.361,1
1482,88,23,7,17,1,8,1,53,5391760,9,6,01:32.8,225.283,1
1483,88,32,9,15,4,9,0,53,5394137,49,12,01:33.5,223.587,1
1484,88,13,15,12,10,10,0,53,5399721,43,10,01:33.2,224.227,1
1485,88,22,6,2,9,11,0,53,5402845,52,9,01:33.1,224.466,1
1486,88,35,15,11,8,12,0,53,5425433,50,11,01:33.3,224.093,1
1495,89,4,4,5,1,1,10,56,5993618,45,2,01:33.5,209.797,1
1496,89,8,1,9,3,2,8,56,5997618,56,1,01:33.2,210.458,1
1497,89,23,7,17,9,3,6,56,6018918,44,5,01:34.0,208.684,1
1498,89,21,4,6,2,4,5,56,6019718,54,3,01:33.6,209.736,1
1499,89,32,9,15,14,5,4,56,6025418,43,4,01:33.7,209.369,1
1500,89,13,15,12,11,6,3,56,6030018,43,6,01:34.1,208.553,1
1501,89,17,3,7,10,7,2,56,6030418,53,7,01:34.3,208.161,1
1502,89,18,16,3,4,8,1,56,6034818,53,12,01:34.8,207.074,1
1503,89,14,9,14,7,9,0,56,6037818,54,10,01:34.6,207.47,1
1504,89,35,15,11,16,10,0,56,6053518,53,11,01:34.7,207.19,1
1505,89,33,17,18,19,11,0,56,6078218,13,17,01:36.6,203.22,1
1506,89,22,6,2,8,12,0,56,6086418,18,13,01:35.0,206.54,1
1515,90,30,6,1,1,1,10,58,5055757,29,1,01:24.1,226.933,1
1516,90,22,6,2,2,2,8,58,5069362,8,2,01:24.2,226.788,1
1517,90,4,4,8,5,3,6,58,5090430,10,3,01:25.1,224.365,1
1518,90,23,3,4,8,4,5,58,5116180,11,5,01:25.8,222.441,1
1519,90,31,3,3,3,5,4,58,5124293,42,4,01:25.3,223.844,1
1520,90,18,16,9,4,6,3,58,5126355,24,7,01:26.0,222.032,1
1535,91,30,6,1,1,1,10,56,5467490,6,2,01:34.8,210.451,1
1536,91,31,3,3,4,2,8,56,5472512,28,1,01:34.2,211.782,1
1537,91,18,16,9,6,3,6,56,5479058,28,3,01:35.0,210.123,1
1538,91,22,6,2,3,4,5,56,5481105,7,6,01:35.4,209.279,1
1539,91,15,4,7,8,5,4,56,5504850,12,4,01:35.0,209.964,1
1540,91,14,1,5,9,6,3,56,5520588,26,9,01:35.9,208.183,1
1541,91,4,4,8,19,7,2,56,5535367,7,10,01:35.9,208.105,1
1555,92,30,6,1,1,1,10,57,5314875,7,1,01:30.3,216.074,1
1556,92,22,6,2,2,2,8,57,5316242,29,4,01:30.9,214.591,1
1557,92,18,16,9,6,3,6,57,5341562,24,5,01:31.0,214.393,1
1558,92,15,4,7,7,4,5,57,5347089,24,8,01:31.4,213.312,1
1559,92,11,16,10,5,5,4,57,5367335,55,7,01:31.1,214.061,1
1560,92,4,4,8,16,6,3,57,5368031,39,2,01:30.7,215.116,1
1561,92,23,3,4,4,7,2,57,5373030,56,3,01:30.8,214.815,1
1575,93,30,6,1,2,1,10,62,5179670,10,1,01:20.4,220.85,1
1576,93,18,16,9,1,2,8,62,5189372,28,2,01:21.2,218.701,1
1577,93,31,3,3,3,3,6,62,5201287,27,6,01:21.9,216.914,1
1578,93,4,4,8,6,4,5,62,5203324,59,3,01:21.6,217.499,1
1579,93,15,4,7,9,5,4,62,5215886,11,4,01:21.7,217.456,1
1580,93,22,6,2,4,6,3,62,5216353,31,7,01:21.9,216.906,1
1581,93,23,3,4,5,7,2,62,5235400,30,5,01:21.7,217.395,1
1595,94,30,6,1,1,1,10,66,5252841,12,1,01:17.5,215.07,1
1596,94,22,6,2,5,2,8,66,5266131,16,5,01:17.9,213.863,1
1597,94,15,4,7,4,3,6,66,5285135,12,6,01:18.2,213.067,1
1598,94,4,4,8,8,4,5,66,5285793,27,3,01:17.6,214.776,1
1599,94,11,16,10,3,5,4,66,5295168,47,4,01:17.7,214.439,1
1600,94,23,3,4,6,6,3,66,5326645,27,8,01:18.5,212.063,1
1601,94,21,15,11,12,7,2,66,5329949,37,13,01:19.1,210.685,1
1615,95,15,4,7,1,1,10,77,6346601,22,2,01:14.9,160.598,1
1616,95,18,16,9,2,2,8,77,6347098,40,3,01:15.2,159.851,1
1617,95,22,6,2,6,3,6,77,6422367,16,6,01:15.8,158.705,1
1635,96,30,6,1,1,1,10,60,5555101,7,1,01:29.5,207.144,1
1636,96,22,6,2,7,2,8,60,5573090,14,3,01:30.1,205.689,1
1637,96,18,16,9,5,3,6,60,5577634,13,4,01:30.5,204.879,1
1638,96,15,4,7,3,4,5,60,5608774,30,6,01:31.1,203.364,1
1639,96,4,4,8,6,5,4,60,5616088,29,5,01:31.1,203.511,1
1640,96,21,15,11,19,6,3,60,5628549,23,7,01:31.4,202.737,1
1641,96,17,19,14,14,7,2,60,5631307,37,10,01:31.9,201.678,1
1655,97,30,6,1,6,1,10,70,5304803,18,2,01:13.6,213.222,1
1656,97,22,6,2,7,2,8,70,5309911,68,1,01:13.6,213.246,1
1657,97,18,16,9,2,3,6,70,5325212,68,5,01:14.2,211.453,1
1675,98,30,6,1,2,1,10,73,6029914,8,2,01:10.4,214.327,1
1676,98,22,6,2,1,2,8,73,6032864,7,1,01:10.4,214.366,1
1677,98,11,16,10,3,3,6,73,6051950,47,3,01:10.7,213.372,1
1678,98,15,4,7,20,4,5,73,6064458,45,6,01:11.2,211.993,1
1679,98,44,7,17,8,5,4,73,6067448,46,4,01:10.9,212.752,1
1695,99,30,6,1,2,1,10,70,5418133,32,1,01:15.4,210.669,1
1696,99,4,4,8,1,2,8,70,5426462,34,2,01:15.6,210.183,1
1697,99,22,6,2,10,3,6,70,5449755,50,6,01:16.0,208.845,1
1698,99,15,4,7,5,4,5,70,5450215,15,9,01:16.2,208.262,1
1699,99,18,16,9,4,5,4,70,5450615,50,5,01:16.0,209.021,1
1700,99,14,1,5,3,6,3,70,5453653,11,10,01:16.3,208.112,1
1701,99,8,1,6,9,7,2,70,5454363,30,3,01:15.8,209.518,1
1702,99,31,3,3,6,8,1,70,5461552,48,8,01:16.1,208.557,1
1703,99,17,19,14,12,9,0,70,5470527,53,4,01:16.0,209.063,1
1704,99,48,3,4,8,10,0,70,5476299,56,7,01:16.1,208.749,1
1715,100,30,6,1,4,1,10,60,5082700,14,1,01:18.7,235.049,1
1716,100,8,1,6,1,2,8,60,5084830,10,4,01:19.6,232.641,1
1717,100,22,6,2,2,3,6,60,5085814,8,2,01:19.3,233.398,1
1718,100,18,16,9,3,4,5,60,5093383,10,3,01:19.5,232.835,1
1719,100,31,3,3,7,5,4,60,5094873,26,6,01:20.0,231.437,1
1720,100,21,15,11,20,6,3,60,5095588,22,5,01:19.8,231.887,1
1721,100,14,1,5,6,7,2,60,5102368,25,10,01:20.5,229.773,1
1722,100,17,19,14,9,8,1,60,5106401,11,12,01:20.8,229.145,1
1723,100,13,15,12,10,9,0,60,5106723,58,9,01:20.5,229.953,1
1724,100,4,4,8,16,10,0,60,5107535,39,8,01:20.4,230.073,1
1725,100,11,16,10,8,11,0,60,5116436,12,14,01:20.8,229.082,1
1726,100,48,3,4,11,12,0,60,5117003,58,7,01:20.4,230.096,1
1735,101,30,6,1,1,1,10,66,5034848,5,2,01:13.8,223.173,1
1736,101,18,16,9,13,2,8,66,5043236,11,3,01:14.1,222.167,1
1737,101,4,4,8,5,3,6,66,5051199,8,5,01:14.3,221.724,1
1738,101,14,1,5,4,4,5,66,5054079,8,8,01:14.6,220.853,1
1739,101,31,3,3,2,5,4,66,5057903,10,7,01:14.4,221.185,1
1740,101,17,19,14,11,6,3,66,5075956,65,11,01:14.9,219.895,1
1741,101,42,3,4,10,7,2,66,5076804,65,10,01:14.6,220.77,1
1742,101,11,16,10,8,8,1,66,5081690,29,9,01:14.6,220.773,1
1743,101,21,15,11,14,9,0,66,5101950,39,15,01:15.6,217.708,1
1744,101,32,19,15,12,10,0,66,5103426,33,13,01:15.0,219.42,1
1745,101,15,4,7,6,11,0,66,5105106,9,6,01:14.4,221.364,1
1746,101,22,6,2,7,12,0,66,5108100,59,12,01:15.0,219.66,1
1755,102,30,6,1,1,1,10,70,5726131,29,1,01:19.1,199.461,1
