,iid_target,iid_neighbors
1682,3955,355
1683,3955,38422
1684,3955,47063
1685,3955,52069
1686,3956,3392
1687,3956,3707
1688,3958,1235
1689,3958,8156
1690,3979,15789
1691,1175,982
1692,1175,2142
1693,1175,29693
1694,3962,31744
1695,3835,7237
1696,3835,23210
1697,3965,19387
1698,3953,1160
1699,3953,38927
1700,46404,7666
1701,46404,44872
1702,43916,31988
1703,43916,31484
1704,4117,46120
1705,7551,24162
1706,10679,165
1707,7131,9727
1708,7131,29474
1709,15010,19154
1710,15010,25016
1711,7902,4363
1712,7902,18401
1713,7902,30604
1714,5651,13689
1715,5686,8140
1716,5685,26154
1717,5685,41836
1718,33582,27155
1719,33582,33581
1720,18574,21352
1721,11479,12752
1722,7127,8065
1723,7197,49554
1724,5706,28740
1725,401,6255
1726,401,9158
1727,401,7136
1728,401,8902
1729,401,8897
1730,401,7196
1731,401,8896
1732,401,9268
1733,401,13605
1734,401,20261
1735,401,39394
1736,401,13591
1737,401,30788
1738,401,27926
1739,401,28709
1740,401,30786
1741,401,32361
1742,401,13594
1743,401,13616
1744,401,13603
1745,401,13606
1746,28789,14987
1747,14445,476
1748,14445,14419
1749,14445,478
1750,14445,14018
1751,14445,477
1752,4340,4341
1753,4340,23754
1754,20119,6283
1755,19198,19199
1756,7257,10528
1757,30521,4162
1758,30521,4326
1759,30521,4955
1760,30521,4518
1761,30521,7656
1762,30521,16336
1763,30521,16361
1764,30521,29161
1765,30521,29706
1766,35770,25987
1767,35770,35771
1768,35770,39291
1769,25987,35771
1770,7755,746
1771,4132,15880
1772,2230,459
1773,2230,2222
1774,2230,28744
1775,4842,4841
1776,3996,24075
1777,271,2109
1778,271,272
1779,271,273
1780,271,13961
1781,27889,12497
1782,7722,763
1783,7722,33767
1784,21935,5108
1785,21935,2740
1786,21935,34540
1787,21375,34355
1788,13391,48017
1789,13391,29019
1790,13391,29017
1791,13391,29018
1792,13391,51110
1793,13391,50374
1794,29400,13552
1795,29400,23601
1796,29400,8697
1797,29400,17798
1798,35888,4317
1799,35888,38060
1800,4316,38060
1801,39223,23661
1802,49208,31837
1803,6016,9213
1804,16170,18951
1805,5954,19759
1806,6228,51507
1807,3379,7125
1808,3379,12745
1809,6273,15916
1810,7982,5634
1811,10574,46332
1812,6489,5848
1813,6814,8157
1814,6814,9877
1815,6814,4057
1816,6814,9017
1817,6814,13608
1818,6814,20278
1819,6814,32935
1820,6814,32793
1821,6814,46847
1822,6814,45600
1823,10860,5252
1824,10860,5251
1825,10860,17651
1826,10860,11461
1827,1014,460
1828,34725,10159
1829,3216,8288
1830,3216,3210
1831,3216,3211
1832,3216,821
1833,3216,9725
1834,3216,3213
1835,3216,3217
1836,3216,26714
1837,12043,3701
1838,12043,50252
1839,25010,40151
1840,38210,9347
1841,38210,11012
1842,38210,10378
1843,38210,29462
1844,1433,4099
1845,8606,6987
1846,28685,6916
1847,9660,46726
1848,11676,7013
1849,51136,27665
1850,482,46868
1851,235,7804
1852,6497,8510
1853,11053,6847
1854,30290,23782
1855,8327,13787
1856,9625,1409
1857,12912,36313
1858,4610,4609
1859,4610,6823
1860,3843,4153
1861,3843,11613
1862,3843,29663
1863,3843,6254
1864,3843,10984
1865,3843,6919
1866,3843,8395
1867,3843,8594
1868,3843,6332
1869,3843,5244
1870,3843,6330
1871,3843,6331
1872,3843,9265
1873,3843,10105
1874,3843,10349
1875,3843,10557
1876,3843,12240
1877,3843,21898
1878,3843,40226
1879,3843,43671
1880,3843,23871
1881,3843,13562
1882,3843,33861
1883,3843,28706
1884,3843,28899
1885,3843,30784
1886,3843,32936
1887,3843,31103
1888,3843,50442
1889,3843,44797
1890,3843,40912
1891,3843,48254
1892,3843,50722
1893,6703,2144
1894,6703,1026
1895,429,32266
1896,15106,30498
1897,4066,8146
1898,4076,15594
1899,4035,38485
1900,4035,45070
1901,4033,5043
1902,4033,28681
1903,3858,47479
1904,4087,41440
1905,456,1013
1906,456,33341
1907,456,51777
1908,7125,12745
1909,3314,16834
1910,2849,6056
1911,2849,8453
1912,2849,24503
1913,4124,23564
1914,4124,48604
1915,4139,50171
1916,4138,39080
1917,4144,3008
1918,748,25074
1919,4120,31617
1920,749,7745
1921,749,32163
1922,8154,16809
1923,3191,3615
1924,3191,23207
1925,28002,14026
1926,7323,12739
1927,590,149
1928,6713,23080
1929,6713,48285
1930,15501,39173
1931,15501,41421
1932,4677,9635
1933,4677,42552
1934,11341,7816
1935,11341,16291
1936,11341,19656
1937,11341,33218
1938,43532,33269
1939,2144,1026
1940,33114,5339
1941,33114,3595
1942,33114,35665
1943,15843,22040
1944,12849,11914
1945,12849,30291
1946,12849,12847
1947,12849,28044
1948,12849,12845
1949,8294,39377
1950,32462,4970
1951,3520,39871
1952,4374,7085
1953,4153,11613
1954,4153,29663
1955,4153,6254
1956,4153,10984
1957,4153,6919
1958,4153,8395
1959,4153,8594
1960,4153,6332
1961,4153,5244
1962,4153,6330
1963,4153,6331
1964,4153,9265
1965,4153,10105
1966,4153,10349
1967,4153,10557
1968,4153,12240
1969,4153,21898
1970,4153,40226
1971,4153,43671
1972,4153,23871
1973,4153,13562
1974,4153,33861
1975,4153,28706
1976,4153,28899
1977,4153,30784
1978,4153,32936
1979,4153,31103
1980,4153,50442
1981,4153,44797
1982,4153,40912
1983,4153,48254
1984,4153,50722
1985,4162,4326
1986,4162,4518
1987,4162,30516
1988,313,9205
1989,4149,6667
1990,4157,14056
1991,4154,29257
1992,4159,4160
1993,4159,9462
1994,4159,15161
1995,4159,2533
1996,4155,34745
1997,3296,23051
1998,3296,34787
1999,1009,27456
2000,1009,13554
2001,4160,9462
2002,4160,15161
2003,4160,2533
2004,6515,32350
2005,5082,9120
2006,5082,14472
2007,5729,7680
2008,7563,7538
2009,9379,1284
2010,4409,11934
2011,37574,9071
2012,10738,15860
2013,10738,27542
2014,23430,33878
2015,23430,52382
2016,23430,46331
2017,6327,379
2018,6327,13399
2019,6327,31929
2020,28501,30681
2021,18587,8972
2022,18587,2593
2023,18587,8054
2024,18587,2589
2025,18587,10872
2026,18587,21635
2027,18587,2573
2028,18587,15305
2029,5407,147
2030,4413,5863
2031,3860,22231
2032,130,38458
2033,25207,24477
2034,25207,22205
2035,399,4408
2036,29675,10844
2037,29675,49426
2038,29675,31435
2039,8620,26318
2040,11643,5813
2041,1082,141
2042,46077,15085
2043,5862,7647
2044,15527,10010
2045,15527,10001
2046,15527,15509
2047,15527,15526
2048,379,13399
2049,379,31929
2050,20609,15639
2051,6506,10864
2052,10866,10862
2053,10866,10867
2054,10866,10864
2055,10866,10865
2056,10866,10859
2057,10866,15050
2058,10866,15043
2059,10866,1127
2060,4860,37173
2061,982,29693
2062,4046,52649
2063,4046,22284
2064,4046,43225
2065,12426,23148
2066,445,11286
2067,445,4941
2068,445,443
2069,445,7749
2070,445,18876
2071,445,14255
2072,445,27277
2073,445,40234
2074,13613,14704
2075,13613,21149
2076,7720,11079
2077,7720,7719
2078,2828,8646
2079,959,15554
2080,959,30891
2081,10842,30097
2082,5241,1192
2083,2739,20811
2084,2739,39763
2085,4166,7312
2086,430,21047
2087,4167,51956
2088,4169,4172
2089,4169,1378
2090,4169,24929
2091,1194,14664
2092,1194,25507
2093,11613,29663
2094,11613,6254
2095,11613,10984
2096,11613,6919
2097,11613,42638
2098,11613,8395
2099,11613,8594
2100,11613,6332
2101,11613,5244
2102,11613,6330
2103,11613,6331
2104,11613,9265
2105,11613,10105
2106,11613,10349
2107,11613,10557
2108,11613,12240
2109,11613,21898
2110,11613,40226
2111,11613,43671
2112,11613,23871
2113,11613,13562
2114,11613,33861
2115,11613,28706
2116,11613,28899
2117,11613,30784
2118,11613,32936
2119,11613,31103
2120,11613,50442
2121,11613,44797
2122,11613,40912
2123,11613,48254
2124,11613,50722
2125,15063,529
2126,15063,8678
2127,15063,5253
2128,15063,11397
2129,15063,1047
2130,7348,7347
2131,7348,25232
2132,7348,7950
2133,7348,12341
2134,7347,25232
2135,7347,7950
2136,7347,12341
2137,7347,27690
2138,7397,43908
2139,38045,35133
2140,40620,24342
2141,14766,10426
2142,17509,33811
2143,42950,27084
2144,3219,23046
2145,19987,19681
2146,50596,53096
2147,43826,15555
2148,4267,22116
2149,4222,41035
2150,4221,20957
2151,1440,52707
2152,4240,44444
2153,4240,25544
2154,4240,40549
2155,4240,44445
2156,4255,11082
2157,2053,4237
2158,2053,2051
2159,4241,2076
2160,4241,2075
2161,4259,25607
2162,4259,49452
2163,4259,48257
2164,4206,6849
2165,4206,9228
2166,4227,25528
2167,4227,2023
2168,4243,4242
2169,4243,22868
2170,4243,13757
2171,4243,25175
2172,4243,25177
2173,4243,49308
2174,4243,28633
2175,4243,37872
2176,4243,45409
2177,4243,49133
2178,4243,39402
2179,4243,43944
2180,4243,50614
2181,4243,51984
2182,4243,51452
2183,4243,51451
2184,4243,52703
2185,4243,49949
2186,29235,15613
2187,29235,43846
2188,44620,29995
2189,5227,48070
2190,9447,19119
2191,25072,4762
2192,24980,29653
2193,29663,6254
2194,29663,10984
2195,29663,6919
2196,29663,8395
2197,29663,8594
2198,29663,6332
2199,29663,5244
2200,29663,6330
2201,29663,6331
2202,29663,9265
2203,29663,10105
2204,29663,10349
2205,29663,10557
2206,29663,12240
2207,29663,21898
2208,29663,40226
2209,29663,43671
2210,29663,23871
2211,29663,13562
2212,29663,33861
2213,29663,28706
2214,29663,28899
2215,29663,30784
2216,29663,32936
2217,29663,31103
2218,29663,50442
2219,29663,44797
2220,29663,40912
2221,29663,48254
2222,29663,50722
2223,52029,21954
2224,52029,16513
2225,52029,16512
2226,3888,20710
2227,5809,8442
2228,20558,7770
2229,20558,10853
2230,20558,34985
2231,20558,41908
2232,10666,19293
2233,38224,7884
2234,38224,32215
2235,18006,2240
2236,18006,11531
2237,18006,5240
2238,18006,17279
2239,4326,4518
2240,4326,7656
2241,4326,16336
2242,4326,16361
2243,4326,29161
2244,4326,30516
2245,4317,40596
2246,4309,4312
2247,4309,38055
2248,4309,46728
2249,4312,44504
2250,4311,9833
2251,4311,28604
2252,4311,32597
2253,4311,14240
2254,4310,25829
2255,4310,14245
2256,4305,9873
2257,2897,36042
2258,2897,36496
2259,4301,52972
2260,4320,18757
2261,4325,132
2262,4325,4324
2263,4325,4903
2264,4325,4901
2265,4325,13284
2266,132,4324
2267,132,4903
2268,132,4901
2269,132,33144
2270,4324,4903
2271,4324,4901
2272,4324,23593
2273,4298,4901
2274,4298,27968
2275,4323,28052
2276,4323,36794
2277,4297,13274
2278,9321,14233
2279,9321,27971
2280,9321,42133
2281,22390,7096
2282,22390,5937
2283,22390,328
2284,22390,16341
2285,22390,330
2286,22390,24525
2287,22390,7098
2288,22390,329
2289,11185,41584
2290,9325,885
2291,9325,1187
2292,9325,450
2293,9325,2231
2294,16274,26657
2295,16274,44501
2296,428,10392
2297,428,41494
2298,4096,7124
2299,12465,16227
2300,9917,10639
2301,42395,7726
2302,12176,7779
2303,4390,21719
2304,3703,19596
2305,4377,24524
2306,3670,39299
2307,4381,8698
2308,4347,19715
2309,4347,51480
2310,4387,52688
2311,4359,15019
2312,4359,526
2313,4336,4335
2314,4336,19435
2315,4336,53009
2316,4336,17815
2317,4336,10931
2318,4336,38538
2319,4336,17694
2320,4336,13106
2321,4336,26833
2322,4336,8876
2323,4336,357
2324,4336,18614
2325,4336,13108
2326,4336,13115
2327,4336,17820
2328,4336,22102
2329,4336,22150
2330,4336,38540
2331,4336,13104
2332,4336,42758
2333,4336,28601
2334,4336,13112
2335,4336,26834
2336,4336,17818
2337,4336,13109
2338,4336,28600
2339,4336,38539
2340,4336,51513
2341,4336,49713
2342,4336,44715
2343,4336,35355
2344,4336,17816
2345,4336,50436
2346,4336,45555
2347,4336,43553
2348,4336,42759
2349,4336,46798
2350,4336,13105
2351,4336,44906
2352,4336,39763
2353,4336,3933
2354,4336,41475
2355,4336,41474
2356,4336,13110
2357,4336,51341
2358,4336,52989
2359,4336,17819
2360,4335,19435
2361,4335,53009
2362,4335,17815
2363,4335,10931
2364,4335,38538
2365,4335,17694
2366,4335,13106
2367,4335,26833
2368,4335,8876
2369,4335,357
2370,4335,18614
2371,4335,13108
2372,4335,13115
2373,4335,17820
2374,4335,22102
2375,4335,38540
2376,4335,13104
2377,4335,42758
2378,4335,28601
2379,4335,13112
2380,4335,26834
2381,4335,17818
2382,4335,13109
2383,4335,28600
2384,4335,38539
2385,4335,51513
2386,4335,49713
2387,4335,44715
2388,4335,35355
2389,4335,17816
2390,4335,50436
2391,4335,45555
2392,4335,43553
2393,4335,42759
2394,4335,46798
2395,4335,13105
2396,4335,44906
2397,4335,39763
2398,4335,3933
2399,4335,41475
2400,4335,41474
2401,4335,13110
2402,4335,51341
2403,4335,52989
2404,4335,17819
2405,38254,47110
2406,27841,47525
2407,3451,8163
2408,3451,27972
2409,4400,580
2410,885,1272
2411,885,446
2412,885,1187
2413,885,450
2414,885,2231
2415,885,11103
2416,1271,8025
2417,1271,11102
2418,1271,11781
2419,1271,11765
2420,1271,11782
2421,1271,21071
2422,1271,14317
2423,1271,33175
2424,1271,42263
2425,4398,11813
2426,4398,11816
2427,4398,11814
2428,4398,11840
2429,4398,52881
2430,4398,11893
2431,4398,24305
2432,4398,30868
2433,4398,14867
2434,4398,46912
2435,4398,14870
2436,4402,9514
2437,4402,18205
2438,4402,30498
2439,4401,2880
2440,4401,26865
2441,4401,9528
2442,4401,35077
2443,4397,9884
2444,4403,8724
2445,4403,27388
2446,4395,2192
2447,4395,5717
2448,4395,2154
2449,4395,2193
2450,4395,2945
2451,4395,2936
2452,4395,51206
2453,4395,33979
2454,4395,34185
2455,4395,2180
2456,4395,2935
2457,4395,2175
2458,4395,2181
2459,4395,2191
2460,4395,2198
2461,1457,7328
2462,12427,3732
2463,152,8995
2464,152,44013
2465,152,51921
2466,152,50247
2467,9608,2123
2468,14339,163
2469,5886,609
2470,15139,44671
2471,4419,11306
2472,151,207
2473,151,10144
2474,4411,1064
2475,4422,4424
2476,4422,20663
2477,4424,20663
2478,380,834
2479,4421,4983
2480,4421,15912
2481,4421,6855
2482,4421,19433
2483,4421,4759
2484,4421,7070
2485,4421,7735
2486,4421,13906
2487,4421,15889
2488,4421,23195
2489,4421,24661
2490,4421,43395
2491,4421,31759
2492,4420,36735
2493,4410,27446
2494,4407,3007
2495,4031,42822
2496,784,6927
2497,750,2246
2498,14820,36220
2499,14290,20404
2500,13394,25277
2501,10268,7836
2502,10268,2498
2503,10268,2497
2504,10268,21788
2505,10268,27472
2506,5101,538
2507,5101,2569
2508,5101,541
2509,5101,542
2510,5101,32651
2511,8443,9467
2512,4993,8219
2513,4993,50891
2514,12416,7593
2515,4440,21164
2516,4433,15904
2517,4439,2366
2518,3382,42729
2519,3382,41821
2520,4429,9058
2521,4438,27252
2522,4454,20768
2523,2990,11857
2524,4497,39197
2525,1094,49981
2526,716,1732
2527,3868,44061
2528,3868,48578
2529,4504,4503
2530,4504,21740
2531,4503,42932
2532,13078,6188
2533,13078,27080
2534,26996,10562
2535,26996,45028
2536,5425,17169
2537,5425,7681
2538,5425,16832
2539,5425,51737
2540,38688,44486
2541,11469,29989
2542,426,14489
2543,2856,15592
2544,2856,19302
2545,1114,10407
2546,45051,37479
2547,7822,15775
2548,52276,44075
2549,52276,39792
2550,42982,8669
2551,23358,19487
2552,23358,31680
2553,25640,35903
2554,25458,3593
2555,25458,9435
2556,25458,24231
2557,25458,30484
2558,25458,35784
2559,52173,32382
2560,7101,24258
2561,17490,17493
2562,1195,2365
2563,1195,14683
2564,4567,21632
2565,4560,23117
2566,4568,18497
2567,4568,26306
2568,1375,3254
2569,1375,28107
2570,4557,33973
2571,1441,15603
2572,4570,6102
2573,4570,29957
2574,4570,15589
2575,4561,35126
2576,2124,2115
2577,4558,30369
2578,4558,22434
2579,4558,25728
2580,4558,1719
2581,4558,42903
2582,19459,20766
2583,2879,2915
2584,2879,8615
2585,2879,38825
2586,2915,8615
2587,2915,29747
2588,2915,38825
2589,2915,38933
2590,43015,8616
2591,43015,8614
2592,43015,38820
2593,43015,38819
2594,43015,38431
2595,43015,47795
2596,45533,49395
2597,42115,34684
2598,238,10471
2599,238,24026
2600,238,28427
2601,238,582
2602,6782,1401
2603,5369,7990
2604,40514,16304
2605,1379,16530
2606,19716,3285
2607,4600,14387
2608,4608,10111
2609,4608,15008
2610,4608,23972
2611,4608,27250
2612,4608,2483
2613,4608,1021
2614,4608,39605
2615,4608,15002
2616,4608,10188
2617,4608,4314
2618,4608,39606
2619,4608,20083
2620,4608,39604
2621,4608,35953
2622,4608,32939
2623,4608,11826
2624,4608,5095
2625,4608,5341
2626,4608,7520
2627,4608,2485
2628,4608,19022
2629,4608,19153
2630,4608,20084
2631,4608,2482
2632,4608,2484
2633,4608,39608
2634,4608,21192
2635,4608,21196
2636,4608,26433
2637,4608,24311
2638,4608,43739
2639,4608,15003
2640,4608,39600
2641,4608,28791
2642,4608,23970
2643,4608,23971
2644,4608,23973
2645,4608,24312
2646,4608,33116
2647,4608,18112
2648,4608,26856
2649,4608,27365
2650,4608,27360
2651,4608,15012
2652,4608,27370
2653,4608,32630
2654,4608,39614
2655,4608,37705
2656,4608,32940
2657,4608,33059
2658,4608,38058
2659,4608,39603
2660,4608,39618
2661,4608,39601
2662,4608,39617
2663,4608,46574
2664,4608,36249
2665,4608,39616
2666,4608,36803
2667,4608,39609
2668,4608,39602
2669,4574,50861
2670,4574,30457
2671,2765,4624
2672,2765,2764
2673,2765,4625
2674,2765,18183
2675,2765,18181
2676,2765,24418
2677,2765,24419
2678,2765,24420
2679,2765,2799
2680,2765,21938
2681,2765,15446
2682,2765,29052
2683,2765,45717
2684,2765,21937
2685,2765,30888
2686,2765,34550
2687,2765,31572
2688,2765,14367
2689,2765,2252
2690,2765,14366
2691,2765,2258
2692,2765,31604
2693,4624,2764
2694,4624,4625
2695,4624,4618
2696,4624,18183
2697,4624,18181
2698,4624,24418
2699,4624,24419
2700,4624,24420
2701,4624,2799
2702,4624,21938
2703,4624,15446
2704,4624,29052
2705,4624,45717
2706,4624,21937
2707,4624,30888
2708,4624,34550
2709,4624,31572
2710,4624,14367
2711,4624,2252
2712,4624,14366
2713,4624,31604
2714,4647,45117
2715,4597,14320
2716,2871,41511
2717,4612,10862
2718,4612,3232
2719,4612,10867
2720,4612,8375
2721,4609,10824
2722,4636,2908
2723,4636,36875
2724,4636,36874
2725,4636,44669
2726,4585,43416
2727,2764,4625
2728,2764,18183
2729,2764,18181
2730,2764,24418
2731,2764,24419
2732,2764,24420
2733,2764,2799
2734,2764,21938
2735,2764,15446
2736,2764,29052
2737,2764,45717
2738,2764,21937
2739,2764,30888
2740,2764,34550
2741,2764,31572
2742,2764,14367
2743,2764,2252
2744,2764,34791
2745,2764,14366
2746,2764,31604
2747,4625,18183
2748,4625,18181
2749,4625,24418
2750,4625,24419
2751,4625,24420
2752,4625,2799
2753,4625,21938
2754,4625,15446
2755,4625,29052
2756,4625,45717
2757,4625,21937
2758,4625,30888
2759,4625,34550
2760,4625,31572
2761,4625,14367
2762,4625,2607
2763,4625,2252
2764,4625,14366
2765,4625,31604
2766,4620,2704
2767,4620,2678
2768,4620,45802
2769,4620,950
2770,2693,2692
2771,2693,2688
2772,2693,1313
2773,2693,2691
2774,2693,8839
2775,2693,2665
2776,2693,2690
2777,2693,4619
2778,2693,1321
2779,2693,24717
2780,2693,2704
2781,2693,30881
2782,2693,2687
2783,2693,1312
2784,2693,2678
2785,2693,8838
2786,2693,29391
2787,2693,29392
2788,2693,8837
2789,2693,2728
2790,2693,29571
2791,2693,30486
2792,2693,30885
2793,2693,34253
2794,2693,34257
2795,2693,2666
2796,2693,2650
2797,2693,2667
2798,2693,8841
2799,2693,8840
2800,2693,2679
2801,2693,2727
2802,2693,2686
2803,2693,45802
2804,2693,950
2805,2693,45801
2806,2693,45795
2807,2692,2688
2808,2692,1313
2809,2692,2691
2810,2692,8839
2811,2692,2665
2812,2692,2690
2813,2692,4619
2814,2692,1321
2815,2692,30881
2816,2692,2687
2817,2692,1312
2818,2692,2678
2819,2692,8838
2820,2692,29392
2821,2692,8837
2822,2692,2728
2823,2692,34253
2824,2692,2667
2825,2692,2679
2826,2692,2686
2827,2692,950
2828,2692,45801
2829,2692,45795
2830,15059,19424
2831,4662,8672
2832,4662,17845
2833,4676,25631
2834,4676,46186
2835,4676,37888
2836,4676,43131
2837,4670,40348
2838,4651,21032
2839,4665,6980
2840,4665,40966
2841,4674,37380
2842,4674,14891
2843,4674,46131
2844,4674,44106
2845,4689,4686
2846,4689,37639
2847,4689,46267
2848,4689,46266
2849,4689,46265
2850,4689,46698
2851,4690,4691
2852,4690,25682
2853,4690,27053
2854,4692,41237
2855,4657,22738
2856,4657,25724
2857,4657,37227
2858,4657,40984
2859,4693,37431
2860,4693,10907
2861,4693,26313
2862,4693,27592
2863,4691,25682
2864,4691,27053
2865,4652,6980
2866,4652,3441
2867,4652,3442
2868,4652,3769
2869,4652,7433
2870,4652,9972
2871,4652,9971
2872,4652,18866
2873,4652,18865
2874,4652,25821
2875,4652,39194
2876,4652,26969
2877,4652,28299
2878,4652,36465
2879,4652,41647
2880,4652,13974
2881,4672,32217
2882,4669,6032
2883,4669,36840
2884,4664,20732
2885,4686,37639
2886,4686,46267
2887,4686,46266
2888,4686,46265
2889,4686,46698
2890,4684,7032
2891,4684,48334
2892,4654,19236
2893,4654,11357
2894,4654,32014
2895,4654,36449
2896,2296,11240
2897,10824,10823
2898,10824,6823
2899,10824,14182
2900,31372,2336
2901,31372,9124
2902,31372,7484
